,Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
34421,2020-07-17,Israel,48083,418,20908.0,26757.0,1605,12,484
34422,2020-07-17,Italy,243967,35028,196483.0,12456.0,231,11,237
34462,2020-07-17,New Zealand,1550,22,1506.0,22.0,1,0,0
34498,2020-07-17,South Africa,337594,4804,178183.0,154607.0,13373,135,12592
34518,2020-07-17,US,3654747,139703,1107204.0,2407840.0,72251,915,16559
34522,2020-07-17,United Kingdom,294803,41060,1403.0,252340.0,687,26,0
34540,2020-07-18,Australia,11802,122,8274.0,3406.0,361,4,112
34555,2020-07-18,Brazil,2077987,78870,1447408.0,551709.0,25753,844,18888
34615,2020-07-18,Israel,49531,426,21346.0,27759.0,1448,8,438
34616,2020-07-18,Italy,244216,35042,196806.0,12368.0,249,14,323
34656,2020-07-18,New Zealand,1553,22,1506.0,25.0,3,0,0
34692,2020-07-18,South Africa,350879,4948,182230.0,163701.0,13285,144,4047
34712,2020-07-18,US,3718544,140585,1122720.0,2455239.0,63797,882,15516
34716,2020-07-18,United Kingdom,295632,41069,1413.0,253150.0,829,9,10
34734,2020-07-19,Australia,12069,123,8395.0,3551.0,267,1,121
34749,2020-07-19,Brazil,2101399,79578,1459072.0,562749.0,23412,708,11664
34809,2020-07-19,Israel,50547,436,21853.0,28258.0,1016,10,507
34810,2020-07-19,Italy,244434,35045,196949.0,12440.0,218,3,143
34850,2020-07-19,New Zealand,1554,22,1506.0,26.0,1,0,0
34886,2020-07-19,South Africa,364328,5033,191059.0,168236.0,13449,85,8829
34906,2020-07-19,US,3779993,141061,1131121.0,2507811.0,61449,476,8401
34910,2020-07-19,United Kingdom,296358,41080,1413.0,253865.0,726,11,0
34928,2020-07-20,Australia,12428,126,8398.0,3904.0,359,3,3
34943,2020-07-20,Brazil,2124152,80346,1514300.0,529506.0,22753,768,55228
35003,2020-07-20,Israel,52434,448,22464.0,29522.0,1887,12,611
35004,2020-07-20,Italy,244624,35058,197162.0,12404.0,190,13,213
35044,2020-07-20,New Zealand,1555,22,1506.0,27.0,1,0,0
35080,2020-07-20,South Africa,373628,5173,194865.0,173590.0,9300,140,3806
35100,2020-07-20,US,3840205,141590,1160087.0,2538528.0,60212,529,28966
35104,2020-07-20,United Kingdom,296944,41090,1413.0,254441.0,586,10,0
35122,2020-07-21,Australia,12894,128,8545.0,4221.0,466,2,147
35137,2020-07-21,Brazil,2171079,81663,1555339.0,534077.0,46927,1317,41039
35197,2020-07-21,Israel,54440,457,23100.0,30883.0,2006,9,636
35198,2020-07-21,Italy,244752,35073,197431.0,12248.0,128,15,269
35238,2020-07-21,New Zealand,1555,22,1506.0,27.0,0,0,0
35274,2020-07-21,South Africa,381798,5368,208144.0,168286.0,8170,195,13279
35294,2020-07-21,US,3905787,142686,1182018.0,2581083.0,65582,1096,21931
35298,2020-07-21,United Kingdom,297389,41115,1414.0,254860.0,445,25,1
35316,2020-07-22,Australia,13302,133,8770.0,4399.0,408,5,225
35331,2020-07-22,Brazil,2237229,82959,1591975.0,562295.0,66150,1296,36636
35391,2020-07-22,Israel,56484,463,27015.0,29006.0,2044,6,3915
35392,2020-07-22,Italy,245032,35082,197628.0,12322.0,280,9,197
35432,2020-07-22,New Zealand,1555,22,1511.0,22.0,0,0,5
35468,2020-07-22,South Africa,394948,5940,229175.0,159833.0,13150,572,21031
35488,2020-07-22,US,3976172,143911,1210849.0,2621412.0,70385,1225,28831
35492,2020-07-22,United Kingdom,297952,41132,1416.0,255404.0,563,17,2
35510,2020-07-23,Australia,13595,139,8775.0,4681.0,293,6,5
35525,2020-07-23,Brazil,2294555,84272,1620313.0,589970.0,57326,1313,28338
35585,2020-07-23,Israel,58474,479,33815.0,24180.0,1990,16,6800
35586,2020-07-23,Italy,245338,35092,197842.0,12404.0,306,10,214
35626,2020-07-23,New Zealand,1556,22,1513.0,21.0,1,0,2
35662,2020-07-23,South Africa,408052,6093,236260.0,165699.0,13104,153,7085
35682,2020-07-23,US,4044429,144997,1233269.0,2666163.0,68257,1086,22420
35686,2020-07-23,United Kingdom,298731,41141,1425.0,256165.0,779,9,9
35704,2020-07-24,Australia,13950,145,8938.0,4867.0,355,6,163
35719,2020-07-24,Brazil,2351458,85437,1693214.0,572807.0,56903,1165,72901
35779,2020-07-24,Israel,60304,487,35554.0,24263.0,1830,8,1739
35780,2020-07-24,Italy,245590,35097,198192.0,12301.0,252,5,350
35820,2020-07-24,New Zealand,1556,22,1513.0,21.0,0,0,0
35856,2020-07-24,South Africa,421996,6343,245771.0,169882.0,13944,250,9511
35876,2020-07-24,US,4118578,146091,1261624.0,2710863.0,74149,1094,28355
35880,2020-07-24,United Kingdom,299500,41173,1425.0,256902.0,769,32,0
35898,2020-07-25,Australia,14403,155,9019.0,5229.0,453,10,81
35913,2020-07-25,Brazil,2398993,86536,1785359.0,527098.0,47535,1099,92145
35973,2020-07-25,Israel,61416,494,36168.0,24754.0,1112,7,614
35974,2020-07-25,Italy,245864,35102,198320.0,12442.0,274,5,128
36014,2020-07-25,New Zealand,1556,22,1513.0,21.0,0,0,0
36050,2020-07-25,South Africa,434200,6655,263054.0,164491.0,12204,312,17283
36070,2020-07-25,US,4185577,147060,1279414.0,2759103.0,66999,969,17790
36074,2020-07-25,United Kingdom,300270,41188,1427.0,257655.0,770,15,2
36092,2020-07-26,Australia,14935,161,9174.0,5600.0,532,6,155
36107,2020-07-26,Brazil,2421666,87117,1812913.0,521636.0,22673,581,27554
36167,2020-07-26,Israel,62458,505,39100.0,22853.0,1042,11,2932
36168,2020-07-26,Italy,246118,35107,198446.0,12565.0,254,5,126
36208,2020-07-26,New Zealand,1556,22,1513.0,21.0,0,0,0
36244,2020-07-26,South Africa,445433,6769,265077.0,173587.0,11233,114,2023
36264,2020-07-26,US,4241733,147594,1297863.0,2796276.0,56156,534,18449
36268,2020-07-26,United Kingdom,301020,41196,1434.0,258390.0,750,8,7
36286,2020-07-27,Australia,15303,167,9311.0,5825.0,368,6,137
36301,2020-07-27,Brazil,2449677,87802,1846641.0,515234.0,28011,685,33728
36361,2020-07-27,Israel,64506,512,40966.0,23028.0,2048,7,1866
36362,2020-07-27,Italy,246286,35112,198593.0,12581.0,168,5,147
36402,2020-07-27,New Zealand,1557,22,1514.0,21.0,1,0,1
36438,2020-07-27,South Africa,452529,7067,274925.0,170537.0,7096,298,9848
36458,2020-07-27,US,4297903,148694,1325804.0,2823405.0,56170,1100,27941
36462,2020-07-27,United Kingdom,301708,41199,1437.0,259072.0,688,3,3
36480,2020-07-28,Australia,15582,176,9617.0,5789.0,279,9,306
36495,2020-07-28,Brazil,2503681,89060,1868749.0,545872.0,54004,1258,22108
36555,2020-07-28,Israel,66631,520,42619.0,23492.0,2125,8,1653
36556,2020-07-28,Italy,246488,35123,198756.0,12609.0,202,11,163
36596,2020-07-28,New Zealand,1559,22,1514.0,23.0,2,0,0
36632,2020-07-28,South Africa,459761,7257,287313.0,165191.0,7232,190,12388
36652,2020-07-28,US,4361597,149916,1355363.0,2856318.0,63694,1222,29559
36656,2020-07-28,United Kingdom,302261,41220,1438.0,259603.0,553,21,1
36674,2020-07-29,Australia,16298,189,9619.0,6490.0,716,13,2
36689,2020-07-29,Brazil,2559132,90259,1922802.0,546071.0,55451,1199,54053
36749,2020-07-29,Israel,68585,535,44095.0,23955.0,1954,15,1476
36750,2020-07-29,Italy,246776,35129,199031.0,12616.0,288,6,275
36790,2020-07-29,New Zealand,1560,22,1514.0,24.0,1,0,0
36826,2020-07-29,South Africa,471123,7497,297967.0,165659.0,11362,240,10654
36846,2020-07-29,US,4429972,151356,1389425.0,2889191.0,68375,1440,34062
36850,2020-07-29,United Kingdom,303063,41254,1438.0,260371.0,802,34,0
36868,2020-07-30,Australia,16903,196,9759.0,6948.0,605,7,140
36883,2020-07-30,Brazil,2617187,91461,1956807.0,568919.0,58055,1202,34005
36943,2020-07-30,Israel,70372,550,45865.0,23957.0,1787,15,1770
36944,2020-07-30,Italy,247158,35132,199796.0,12230.0,382,3,765
36984,2020-07-30,New Zealand,1560,22,1518.0,20.0,0,0,4
37020,2020-07-30,South Africa,482169,7812,309601.0,164756.0,11046,315,11634
37040,2020-07-30,US,4497938,152645,1414155.0,2931138.0,67966,1289,24730
37044,2020-07-30,United Kingdom,303910,41254,1438.0,261218.0,847,0,0
37062,2020-07-31,Australia,17280,201,9983.0,7096.0,377,5,224
37077,2020-07-31,Brazil,2670451,92728,2008854.0,568869.0,53264,1267,52047
37137,2020-07-31,Israel,71734,564,47225.0,23945.0,1362,14,1360
37138,2020-07-31,Italy,247537,35141,199974.0,12422.0,379,9,178
37178,2020-07-31,New Zealand,1562,22,1518.0,22.0,2,0,0
37214,2020-07-31,South Africa,493183,8005,326171.0,159007.0,11014,193,16570
37234,2020-07-31,US,4566406,153828,1438160.0,2974418.0,68468,1183,24005
37238,2020-07-31,United Kingdom,304793,41274,1439.0,262080.0,883,20,1
37256,2020-08-01,Australia,17895,208,7213.0,10474.0,615,7,-2770
37271,2020-08-01,Brazil,2711992,93669,2037982.0,580341.0,41541,941,29128
37331,2020-08-01,Israel,72359,578,47778.0,24003.0,625,14,553
37332,2020-08-01,Italy,247832,35146,200229.0,12457.0,295,5,255
37372,2020-08-01,New Zealand,1565,22,1518.0,25.0,3,0,0
37408,2020-08-01,South Africa,503290,8153,342461.0,152676.0,10107,148,16290
37428,2020-08-01,US,4625538,154947,1461885.0,3008706.0,59132,1119,23725
37432,2020-08-01,United Kingdom,305562,41287,1441.0,262834.0,769,13,2
37450,2020-08-02,Australia,18318,221,7631.0,10466.0,423,13,418
37465,2020-08-02,Brazil,2736058,94193,2062876.0,578989.0,24066,524,24894
37525,2020-08-02,Israel,73067,589,50366.0,22112.0,708,11,2588
37526,2020-08-02,Italy,248070,35154,200460.0,12456.0,238,8,231
37566,2020-08-02,New Zealand,1567,22,1518.0,27.0,2,0,0
37602,2020-08-02,South Africa,511485,8366,347227.0,155892.0,8195,213,4766
37622,2020-08-02,US,4671545,155404,1468689.0,3047452.0,46007,457,6804
37626,2020-08-02,United Kingdom,306309,41292,1444.0,263573.0,747,5,3
37644,2020-08-03,Australia,18730,232,7631.0,10867.0,412,11,0
37659,2020-08-03,Brazil,2756164,94795,2098976.0,562393.0,20106,602,36100
37719,2020-08-03,Israel,74867,604,52261.0,22002.0,1800,15,1895
37720,2020-08-03,Italy,248229,35166,200589.0,12474.0,159,12,129
37760,2020-08-03,New Zealand,1567,22,1523.0,22.0,0,0,5
37796,2020-08-03,South Africa,516862,8539,358037.0,150286.0,5377,173,10810
37816,2020-08-03,US,4716829,155963,1513446.0,3047420.0,45284,559,44757
37820,2020-08-03,United Kingdom,307251,41293,1445.0,264513.0,942,1,1
37838,2020-08-04,Australia,19445,247,7805.0,11393.0,715,15,174
37853,2020-08-04,Brazil,2812447,96153,2157484.0,558810.0,56283,1358,58508
37913,2020-08-04,Israel,76596,615,54016.0,21965.0,1729,11,1755
37914,2020-08-04,Italy,248419,35171,200766.0,12482.0,190,5,177
37954,2020-08-04,New Zealand,1569,22,1523.0,24.0,2,0,0
37990,2020-08-04,South Africa,521318,8884,363751.0,148683.0,4456,345,5714
38010,2020-08-04,US,4771803,157218,1528979.0,3085606.0,54974,1255,15533
38014,2020-08-04,United Kingdom,307926,41311,1445.0,265170.0,675,18,0
38032,2020-08-05,Australia,19890,255,7947.0,11688.0,445,8,142
38047,2020-08-05,Brazil,2868616,97519,2190361.0,580736.0,56169,1366,32877
38107,2020-08-05,Israel,78286,625,55573.0,22088.0,1690,10,1557
38108,2020-08-05,Italy,248803,35181,200976.0,12646.0,384,10,210
38148,2020-08-05,New Zealand,1569,22,1524.0,23.0,0,0,1
38184,2020-08-05,South Africa,529877,9298,377266.0,143313.0,8559,414,13515
38204,2020-08-05,US,4827686,158626,1577851.0,3091209.0,55883,1408,48872
38208,2020-08-05,United Kingdom,308832,41325,1446.0,266061.0,906,14,1
38226,2020-08-06,Australia,20272,266,8125.0,11881.0,382,11,178
38241,2020-08-06,Brazil,2922605,98745,2230542.0,593318.0,53989,1226,40181
38301,2020-08-06,Israel,79963,634,57443.0,21886.0,1677,9,1870
38302,2020-08-06,Italy,249204,35187,201323.0,12694.0,401,6,347
38342,2020-08-06,New Zealand,1569,22,1524.0,23.0,0,0,0
38378,2020-08-06,South Africa,538184,9604,387316.0,141264.0,8307,306,10050
38398,2020-08-06,US,4884916,159807,1598624.0,3126485.0,57230,1181,20773
38402,2020-08-06,United Kingdom,309796,41343,1447.0,267006.0,964,18,1
38420,2020-08-07,Australia,20698,278,8566.0,11854.0,426,12,441
38435,2020-08-07,Brazil,2972008,99830,2272299.0,599879.0,49403,1085,41757
38495,2020-08-07,Israel,81727,646,58724.0,22357.0,1764,12,1281
38496,2020-08-07,Italy,249756,35190,201642.0,12924.0,552,3,319
38536,2020-08-07,New Zealand,1569,22,1524.0,23.0,0,0,0
38572,2020-08-07,South Africa,545476,9909,394759.0,140808.0,7292,305,7443
38592,2020-08-07,US,4945980,161098,1623870.0,3161012.0,61064,1291,25246
38596,2020-08-07,United Kingdom,310696,41355,1447.0,267894.0,900,12,0
38614,2020-08-08,Australia,21084,295,8880.0,11909.0,386,17,314
38629,2020-08-08,Brazil,3018397,100657,2321537.0,596203.0,46389,827,49238
38689,2020-08-08,Israel,82481,659,59356.0,22466.0,754,13,632
38690,2020-08-08,Italy,250103,35203,201947.0,12953.0,347,13,305
38730,2020-08-08,New Zealand,1569,22,1524.0,23.0,0,0,0
38766,2020-08-08,South Africa,553188,10210,404568.0,138410.0,7712,301,9809
38786,2020-08-08,US,5001156,162185,1643118.0,3195853.0,55176,1087,19248
38790,2020-08-08,United Kingdom,311461,41358,1449.0,268654.0,765,3,2
38808,2020-08-09,Australia,21397,313,8882.0,12202.0,313,18,2
38823,2020-08-09,Brazil,3041127,101226,2356983.0,582918.0,22730,569,35446
38883,2020-08-09,Israel,83405,666,61707.0,21032.0,924,7,2351
38884,2020-08-09,Italy,250566,35205,202098.0,13263.0,463,2,151
38924,2020-08-09,New Zealand,1569,22,1526.0,21.0,0,0,2
38960,2020-08-09,South Africa,559859,10408,411474.0,137977.0,6671,198,6906
38980,2020-08-09,US,5049293,162757,1656864.0,3229672.0,48137,572,13746
38984,2020-08-09,United Kingdom,312574,41363,1451.0,269760.0,1113,5,2
39002,2020-08-10,Australia,21713,331,9150.0,12232.0,316,18,268
39017,2020-08-10,Brazil,3067633,102015,2390830.0,574788.0,26506,789,33847
39077,2020-08-10,Israel,85109,681,63131.0,21297.0,1704,15,1424
39078,2020-08-10,Italy,250825,35209,202248.0,13368.0,259,4,150
39118,2020-08-10,New Zealand,1570,22,1526.0,22.0,1,0,0
39154,2020-08-10,South Africa,563598,10621,417200.0,135777.0,3739,213,5726
39174,2020-08-10,US,5094513,163274,1670755.0,3260484.0,45220,517,13891
39178,2020-08-10,United Kingdom,313392,41381,1463.0,270548.0,818,18,12
39196,2020-08-11,Australia,22127,352,9401.0,12374.0,414,21,251
39211,2020-08-11,Brazil,3118153,103209,2449338.0,565606.0,50520,1194,58508
39271,2020-08-11,Israel,86932,692,64137.0,22103.0,1823,11,1006
39272,2020-08-11,Italy,251237,35215,202461.0,13561.0,412,6,213
39312,2020-08-11,New Zealand,1570,22,1526.0,22.0,0,0,0
39348,2020-08-11,South Africa,566109,10751,426125.0,129233.0,2511,130,8925
39368,2020-08-11,US,5147113,164371,1714960.0,3267782.0,52600,1097,44205
39372,2020-08-11,United Kingdom,314542,41394,1464.0,271684.0,1150,13,1
39390,2020-08-12,Australia,22358,361,9785.0,12212.0,231,9,384
39405,2020-08-12,Brazil,3173107,104393,2506228.0,562486.0,54954,1184,56890
39465,2020-08-12,Israel,88554,707,65305.0,22542.0,1622,15,1168
39466,2020-08-12,Italy,251713,35225,202697.0,13791.0,476,10,236
39506,2020-08-12,New Zealand,1589,22,1531.0,36.0,19,0,5
39542,2020-08-12,South Africa,568919,11010,432029.0,125880.0,2810,259,5904
39562,2020-08-12,US,5199915,165886,1753760.0,3280269.0,52802,1515,38800
39566,2020-08-12,United Kingdom,315581,41414,1472.0,272695.0,1039,20,8
39584,2020-08-13,Australia,22742,375,10007.0,12360.0,384,14,222
39599,2020-08-13,Brazil,3233820,105635,2521100.0,607085.0,60713,1242,14872
39659,2020-08-13,Israel,90197,723,66636.0,22838.0,1643,16,1331
39660,2020-08-13,Italy,252235,35231,202923.0,14081.0,522,6,226
39700,2020-08-13,New Zealand,1602,22,1531.0,49.0,13,0,0
39736,2020-08-13,South Africa,572865,11270,437617.0,123978.0,3946,260,5588
39756,2020-08-13,US,5251444,166924,1774648.0,3309872.0,51529,1038,20888
39760,2020-08-13,United Kingdom,316729,41432,1479.0,273818.0,1148,18,7
39778,2020-08-14,Australia,23035,379,10638.0,12018.0,293,4,631
39793,2020-08-14,Brazil,3283227,106642,2616981.0,559604.0,49407,1007,95881
39853,2020-08-14,Israel,91585,735,67636.0,23214.0,1388,12,1000
39854,2020-08-14,Italy,252809,35234,203326.0,14249.0,574,3,403
39894,2020-08-14,New Zealand,1609,22,1531.0,56.0,7,0,0
39930,2020-08-14,South Africa,579140,11556,461734.0,105850.0,6275,286,24117
39950,2020-08-14,US,5316517,168233,1796326.0,3351958.0,65073,1309,21678
39954,2020-08-14,United Kingdom,318190,41443,1481.0,275266.0,1461,11,2
39972,2020-08-15,Australia,23287,396,10641.0,12250.0,252,17,3
39987,2020-08-15,Brazil,3320108,107365,2622878.0,589865.0,36881,723,5897
40047,2020-08-15,Israel,92342,745,68219.0,23378.0,757,10,583
40048,2020-08-15,Italy,253438,35392,203640.0,14406.0,629,158,314
40088,2020-08-15,New Zealand,1622,22,1531.0,69.0,13,0,0
40124,2020-08-15,South Africa,583653,11677,466941.0,105035.0,4513,121,5207
40144,2020-08-15,US,5366173,169278,1818527.0,3378368.0,49656,1045,22201
40148,2020-08-15,United Kingdom,319232,41446,1486.0,276300.0,1042,3,5
40166,2020-08-16,Australia,23558,421,11091.0,12046.0,271,25,450
40181,2020-08-16,Brazil,3343114,107952,2655017.0,580145.0,23006,587,32139
40241,2020-08-16,Israel,93410,764,70473.0,22173.0,1068,19,2254
40242,2020-08-16,Italy,253915,35396,203786.0,14733.0,477,4,146
40282,2020-08-16,New Zealand,1631,22,1531.0,78.0,9,0,0
40318,2020-08-16,South Africa,587345,11839,472377.0,103129.0,3692,162,5436
40338,2020-08-16,US,5406277,169886,1833067.0,3403324.0,40104,608,14540
40342,2020-08-16,United Kingdom,320343,41451,1486.0,277406.0,1111,5,0
40360,2020-08-17,Australia,23773,438,11544.0,11791.0,215,17,453
40375,2020-08-17,Brazil,3367511,108748,2699080.0,559683.0,24397,796,44063
40435,2020-08-17,Israel,95060,768,71680.0,22612.0,1650,4,1207
40436,2020-08-17,Italy,254235,35400,203968.0,14867.0,320,4,182
40476,2020-08-17,New Zealand,1643,22,1531.0,90.0,12,0,0
40512,2020-08-17,South Africa,589886,11982,477671.0,100233.0,2541,143,5294
40532,2020-08-17,US,5441939,170355,1865580.0,3406004.0,35662,469,32513
40536,2020-08-17,United Kingdom,321064,41454,1490.0,278120.0,721,3,4
40554,2020-08-18,Australia,23989,450,11935.0,11604.0,216,12,391
40569,2020-08-18,Brazil,3416775,110100,2751246.0,555429.0,49264,1352,52166
40629,2020-08-18,Israel,96709,782,73011.0,22916.0,1649,14,1331
40630,2020-08-18,Italy,254636,35405,204142.0,15089.0,401,5,174
40670,2020-08-18,New Zealand,1649,22,1531.0,96.0,6,0,0
40706,2020-08-18,South Africa,592144,12264,485468.0,94412.0,2258,282,7797
40726,2020-08-18,US,5484844,171578,1898159.0,3415107.0,42905,1223,32579
40730,2020-08-18,United Kingdom,322177,41466,1493.0,279218.0,1113,12,3
40748,2020-08-19,Australia,24236,463,12254.0,11519.0,247,13,319
40763,2020-08-19,Brazil,3465378,111263,2801931.0,552184.0,48603,1163,50685
40823,2020-08-19,Israel,98349,794,74527.0,23028.0,1640,12,1516
40824,2020-08-19,Italy,255278,35412,204506.0,15360.0,642,7,364
40864,2020-08-19,New Zealand,1654,22,1531.0,101.0,5,0,0
40900,2020-08-19,South Africa,596060,12423,491441.0,92196.0,3916,159,5973
40920,2020-08-19,US,5529107,172865,1925049.0,3431193.0,44263,1287,26890
40924,2020-08-19,United Kingdom,323008,41483,1495.0,280030.0,831,17,2
40942,2020-08-20,Australia,24407,472,14860.0,9075.0,171,9,2606
40957,2020-08-20,Brazil,3508352,112500,2844318.0,551534.0,42974,1237,42387
41017,2020-08-20,Israel,99836,806,75903.0,23127.0,1487,12,1376
41018,2020-08-20,Italy,256118,35418,204686.0,16014.0,840,6,180
41058,2020-08-20,New Zealand,1665,22,1538.0,105.0,11,0,7
41094,2020-08-20,South Africa,599940,12618,497169.0,90153.0,3880,195,5728
41114,2020-08-20,US,5573696,173972,1947035.0,3452689.0,44589,1107,21986
41118,2020-08-20,United Kingdom,324203,41489,1544.0,281170.0,1195,6,49
41136,2020-08-21,Australia,24602,485,15466.0,8651.0,195,13,606
41151,2020-08-21,Brazil,3540678,113551,2855558.0,571569.0,32326,1051,11240
41211,2020-08-21,Israel,101329,819,77513.0,22997.0,1493,13,1610
41212,2020-08-21,Italy,257065,35427,204960.0,16678.0,947,9,274
41252,2020-08-21,New Zealand,1671,22,1538.0,111.0,6,0,0
41288,2020-08-21,South Africa,603338,12843,500102.0,90393.0,3398,225,2933
41308,2020-08-21,US,5622485,175073,1965056.0,3482356.0,48789,1101,18021
41312,2020-08-21,United Kingdom,325263,41491,1544.0,282228.0,1060,2,0
41330,2020-08-22,Australia,24811,502,15766.0,8543.0,209,17,300
41345,2020-08-22,Brazil,3586586,114379,2913966.0,558241.0,45908,828,58408
41405,2020-08-22,Israel,102040,829,78185.0,23026.0,711,10,672
41406,2020-08-22,Italy,258136,35430,205203.0,17503.0,1071,3,243
41446,2020-08-22,New Zealand,1674,22,1538.0,114.0,3,0,0
41482,2020-08-22,South Africa,607045,12987,504127.0,89931.0,3707,144,4025
41502,2020-08-22,US,5666889,176052,1985484.0,3505353.0,44404,979,20428
41506,2020-08-22,United Kingdom,326595,41509,1547.0,283539.0,1332,18,3
41524,2020-08-23,Australia,24915,517,16239.0,8159.0,104,15,473
41539,2020-08-23,Brazil,3608459,114834,2947784.0,545841.0,21873,455,33818
41599,2020-08-23,Israel,103005,842,80337.0,21826.0,965,13,2152
41600,2020-08-23,Italy,259345,35437,205470.0,18438.0,1209,7,267
41640,2020-08-23,New Zealand,1683,22,1538.0,123.0,9,0,0
41676,2020-08-23,South Africa,609773,13059,506470.0,90244.0,2728,72,2343
41696,2020-08-23,US,5701455,176547,1997761.0,3527147.0,34566,495,12277
41700,2020-08-23,United Kingdom,327643,41515,1547.0,284581.0,1048,6,0
41718,2020-08-24,Australia,25053,525,16609.0,7919.0,138,8,370
41733,2020-08-24,Brazil,3631972,115557,2976256.0,540159.0,23513,723,28472
41793,2020-08-24,Israel,104905,858,81674.0,22373.0,1900,16,1337
41794,2020-08-24,Italy,260298,35441,205662.0,19195.0,953,4,192
41834,2020-08-24,New Zealand,1690,22,1539.0,129.0,7,0,1
41870,2020-08-24,South Africa,611450,13159,516494.0,81797.0,1677,100,10024
41890,2020-08-24,US,5736336,176989,2020774.0,3538573.0,34881,442,23013
41894,2020-08-24,United Kingdom,328620,41519,1550.0,285551.0,977,4,3
41912,2020-08-25,Australia,25204,549,17106.0,7549.0,151,24,497
41927,2020-08-25,Brazil,3678279,116760,3032551.0,528968.0,46307,1203,56295
