Country/Region,Code,Date,people_fully_vaccinated_per_hundred,people_not_vaccinated_per_hundred,145609-annotations
Mongolia,MNG,10/17/2021,64.16,35.84,
Mongolia,MNG,10/18/2021,64.17,35.83,
Mongolia,MNG,10/19/2021,64.18,35.82,
Mongolia,MNG,10/20/2021,64.19,35.81,
Mongolia,MNG,10/24/2021,64.21,35.79,
Mongolia,MNG,10/26/2021,64.23,35.77,
Mongolia,MNG,10/28/2021,64.25,35.75,
Mongolia,MNG,10/31/2021,64.27,35.73,
Mongolia,MNG,11/5/2021,64.31,35.69,
Mongolia,MNG,11/6/2021,64.32,35.68,
Mongolia,MNG,11/8/2021,64.34,35.66,
Mongolia,MNG,11/10/2021,64.37,35.63,
Mongolia,MNG,11/11/2021,64.38,35.62,
Mongolia,MNG,11/12/2021,64.41,35.59,
Mongolia,MNG,11/14/2021,64.42,35.58,
Mongolia,MNG,11/15/2021,64.43,35.57,
Mongolia,MNG,11/16/2021,64.45,35.55,
Mongolia,MNG,11/18/2021,64.48,35.52,
Mongolia,MNG,11/19/2021,64.49,35.51,
Mongolia,MNG,11/21/2021,64.5,35.5,
Mongolia,MNG,11/22/2021,64.51,35.49,
Mongolia,MNG,11/23/2021,64.52,35.48,
Mongolia,MNG,11/24/2021,64.54,35.46,
Mongolia,MNG,11/25/2021,64.56,35.44,
Mongolia,MNG,11/27/2021,64.57,35.43,
Mongolia,MNG,11/28/2021,64.58,35.42,
Mongolia,MNG,11/29/2021,64.59,35.41,
Mongolia,MNG,12/1/2021,64.63,35.37,
Mongolia,MNG,12/2/2021,64.65,35.35,
Mongolia,MNG,12/3/2021,64.67,35.33,
Mongolia,MNG,12/4/2021,64.68,35.32,
Mongolia,MNG,12/5/2021,64.68,35.32,
Mongolia,MNG,12/6/2021,64.7,35.3,
Mongolia,MNG,12/8/2021,64.73,35.27,
Mongolia,MNG,12/9/2021,64.74,35.26,
Mongolia,MNG,12/11/2021,64.75,35.25,
Mongolia,MNG,12/12/2021,64.76,35.24,
Mongolia,MNG,12/13/2021,64.76,35.24,
Mongolia,MNG,12/14/2021,64.78,35.22,
Mongolia,MNG,12/15/2021,64.85,35.15,
Mongolia,MNG,12/16/2021,64.86,35.14,
Mongolia,MNG,12/17/2021,64.88,35.12,
Mongolia,MNG,12/18/2021,64.88,35.12,
Mongolia,MNG,12/19/2021,64.89,35.11,
Mongolia,MNG,12/21/2021,64.9,35.1,
Mongolia,MNG,12/22/2021,64.92,35.08,
Mongolia,MNG,12/23/2021,64.93,35.07,
Mongolia,MNG,12/24/2021,64.94,35.06,
Mongolia,MNG,12/25/2021,64.96,35.04,
Mongolia,MNG,12/27/2021,64.97,35.03,
Mongolia,MNG,12/28/2021,64.98,35.02,
Mongolia,MNG,12/29/2021,64.98,35.02,
Montenegro,MNE,3/19/2021,0.05,99.95,
Montenegro,MNE,3/20/2021,0.07,99.93,
Montenegro,MNE,3/23/2021,0.09,99.91,
Montenegro,MNE,3/24/2021,0.14,99.86,
Montenegro,MNE,3/25/2021,0.17,99.83,
Montenegro,MNE,3/26/2021,0.21,99.79,
Montenegro,MNE,3/27/2021,0.25,99.75,
Montenegro,MNE,3/28/2021,0.33,99.67,
Montenegro,MNE,3/29/2021,0.38,99.62,
Montenegro,MNE,3/30/2021,0.39,99.61,
Montenegro,MNE,3/31/2021,0.52,99.48,
Montenegro,MNE,4/1/2021,0.54,99.46,
Montenegro,MNE,4/2/2021,0.61,99.39,
Montenegro,MNE,4/3/2021,0.64,99.36,
Montenegro,MNE,4/4/2021,0.67,99.33,
Montenegro,MNE,4/5/2021,0.71,99.29,
Montenegro,MNE,4/6/2021,0.75,99.25,
Montenegro,MNE,4/7/2021,0.82,99.18,
Montenegro,MNE,4/8/2021,0.86,99.14,
Montenegro,MNE,4/9/2021,0.9,99.1,
Montenegro,MNE,4/10/2021,0.97,99.03,
Montenegro,MNE,4/11/2021,1.08,98.92,
Montenegro,MNE,4/12/2021,1.08,98.92,
Montenegro,MNE,4/13/2021,1.36,98.64,
Montenegro,MNE,4/14/2021,1.63,98.37,
Montenegro,MNE,4/15/2021,1.93,98.07,
Montenegro,MNE,4/16/2021,2.12,97.88,
Montenegro,MNE,4/17/2021,2.31,97.69,
Montenegro,MNE,4/18/2021,2.59,97.41,
Montenegro,MNE,4/19/2021,2.72,97.28,
Montenegro,MNE,4/20/2021,2.83,97.17,
Montenegro,MNE,4/21/2021,2.95,97.05,
Montenegro,MNE,4/22/2021,3.03,96.97,
Montenegro,MNE,4/23/2021,3.1,96.9,
Montenegro,MNE,4/24/2021,3.17,96.83,
Montenegro,MNE,4/25/2021,3.23,96.77,
Montenegro,MNE,4/26/2021,3.24,96.76,
Montenegro,MNE,4/27/2021,3.25,96.75,
Montenegro,MNE,4/28/2021,3.26,96.74,
Montenegro,MNE,4/29/2021,3.3,96.7,
Montenegro,MNE,4/30/2021,3.44,96.56,
Montenegro,MNE,5/1/2021,3.64,96.36,
Montenegro,MNE,5/3/2021,3.75,96.25,
Montenegro,MNE,5/4/2021,3.93,96.07,
Montenegro,MNE,5/5/2021,4.42,95.58,
Montenegro,MNE,5/6/2021,4.6,95.4,
Montenegro,MNE,5/8/2021,4.78,95.22,
Montenegro,MNE,5/9/2021,4.9,95.1,
Montenegro,MNE,5/10/2021,4.95,95.05,
Montenegro,MNE,5/11/2021,5.07,94.93,
Montenegro,MNE,5/12/2021,5.14,94.86,
Montenegro,MNE,5/13/2021,5.22,94.78,
Montenegro,MNE,5/14/2021,5.27,94.73,
Montenegro,MNE,5/15/2021,5.34,94.66,
Montenegro,MNE,5/16/2021,5.38,94.62,
Montenegro,MNE,5/17/2021,5.4,94.6,
Montenegro,MNE,5/18/2021,5.47,94.53,
Montenegro,MNE,5/19/2021,5.53,94.47,
Montenegro,MNE,5/20/2021,5.58,94.42,
Montenegro,MNE,5/21/2021,5.62,94.38,
Montenegro,MNE,5/23/2021,5.69,94.31,
Montenegro,MNE,5/24/2021,5.7,94.3,
Montenegro,MNE,5/25/2021,5.77,94.23,
Montenegro,MNE,5/26/2021,8.54,91.46,
Montenegro,MNE,5/28/2021,9.89,90.11,
Montenegro,MNE,5/29/2021,11.07,88.93,
Montenegro,MNE,5/30/2021,11.91,88.09,
Montenegro,MNE,5/31/2021,12.46,87.54,
Montenegro,MNE,6/1/2021,13.45,86.55,
Montenegro,MNE,6/2/2021,14.11,85.89,
Montenegro,MNE,6/3/2021,14.84,85.16,
Montenegro,MNE,6/4/2021,15.32,84.68,
Montenegro,MNE,6/5/2021,15.85,84.15,
Montenegro,MNE,6/6/2021,16.24,83.76,
Montenegro,MNE,6/7/2021,16.49,83.51,
Montenegro,MNE,6/8/2021,17.03,82.97,
Montenegro,MNE,6/9/2021,17.47,82.53,
Montenegro,MNE,6/10/2021,17.94,82.06,
Montenegro,MNE,6/11/2021,18.34,81.66,
Montenegro,MNE,6/12/2021,18.57,81.43,
Montenegro,MNE,6/14/2021,18.84,81.16,
Montenegro,MNE,6/15/2021,19.16,80.84,
Montenegro,MNE,6/17/2021,19.63,80.37,
Montenegro,MNE,6/18/2021,19.92,80.08,
Montenegro,MNE,6/19/2021,20.16,79.84,
Montenegro,MNE,6/20/2021,20.33,79.67,
Montenegro,MNE,6/21/2021,20.43,79.57,
Montenegro,MNE,6/22/2021,20.67,79.33,
Montenegro,MNE,6/23/2021,20.87,79.13,
Montenegro,MNE,6/24/2021,21.1,78.9,
Montenegro,MNE,6/26/2021,21.52,78.48,
Montenegro,MNE,6/27/2021,21.63,78.37,
Montenegro,MNE,6/28/2021,21.7,78.3,
Montenegro,MNE,6/29/2021,21.87,78.13,
Montenegro,MNE,6/30/2021,22.02,77.98,
Montenegro,MNE,7/1/2021,22.16,77.84,
Montenegro,MNE,7/2/2021,22.29,77.71,
Montenegro,MNE,7/3/2021,22.37,77.63,
Montenegro,MNE,7/4/2021,22.43,77.57,
Montenegro,MNE,7/5/2021,22.44,77.56,
Montenegro,MNE,7/6/2021,22.55,77.45,
Montenegro,MNE,7/7/2021,22.63,77.37,
Montenegro,MNE,7/8/2021,22.75,77.25,
Montenegro,MNE,7/9/2021,22.84,77.16,
Montenegro,MNE,7/10/2021,22.91,77.09,
Montenegro,MNE,7/11/2021,22.92,77.08,
Montenegro,MNE,7/12/2021,22.93,77.07,
Montenegro,MNE,7/13/2021,22.98,77.02,
Montenegro,MNE,7/14/2021,23.01,76.99,
Montenegro,MNE,7/15/2021,23.08,76.92,
Montenegro,MNE,7/16/2021,23.16,76.84,
Montenegro,MNE,7/17/2021,23.23,76.77,
Montenegro,MNE,7/18/2021,23.24,76.76,
Montenegro,MNE,7/19/2021,23.25,76.75,
Montenegro,MNE,7/20/2021,23.34,76.66,
Montenegro,MNE,7/22/2021,23.44,76.56,
Montenegro,MNE,7/23/2021,23.53,76.47,
Montenegro,MNE,7/24/2021,23.63,76.37,
Montenegro,MNE,7/25/2021,23.72,76.28,
Montenegro,MNE,7/26/2021,23.76,76.24,
Montenegro,MNE,7/27/2021,23.95,76.05,
Montenegro,MNE,7/28/2021,24.1,75.9,
Montenegro,MNE,7/29/2021,24.25,75.75,
Montenegro,MNE,7/30/2021,24.37,75.63,
Montenegro,MNE,7/31/2021,24.49,75.51,
Montenegro,MNE,8/1/2021,24.56,75.44,
Montenegro,MNE,8/2/2021,24.59,75.41,
Montenegro,MNE,8/3/2021,24.74,75.26,
Montenegro,MNE,8/4/2021,24.81,75.19,
Montenegro,MNE,8/5/2021,24.87,75.13,
Montenegro,MNE,8/6/2021,24.97,75.03,
Montenegro,MNE,8/7/2021,25.12,74.88,
Montenegro,MNE,8/8/2021,25.18,74.82,
Montenegro,MNE,8/9/2021,25.21,74.79,
Montenegro,MNE,8/10/2021,25.37,74.63,
Montenegro,MNE,8/11/2021,25.5,74.5,
Montenegro,MNE,8/12/2021,25.69,74.31,
Montenegro,MNE,8/13/2021,25.84,74.16,
Montenegro,MNE,8/14/2021,26.02,73.98,
Montenegro,MNE,8/15/2021,26.13,73.87,
Montenegro,MNE,8/16/2021,26.2,73.8,
Montenegro,MNE,8/17/2021,26.41,73.59,
Montenegro,MNE,8/18/2021,26.62,73.38,
Montenegro,MNE,8/19/2021,26.84,73.16,
Montenegro,MNE,8/20/2021,27.05,72.95,
Montenegro,MNE,8/21/2021,27.24,72.76,
Montenegro,MNE,8/22/2021,27.41,72.59,
Montenegro,MNE,8/23/2021,27.5,72.5,
Montenegro,MNE,8/24/2021,27.77,72.23,
Montenegro,MNE,8/25/2021,28.01,71.99,
Montenegro,MNE,8/26/2021,28.29,71.71,
Montenegro,MNE,8/27/2021,28.57,71.43,
Montenegro,MNE,8/28/2021,28.82,71.18,
Montenegro,MNE,8/29/2021,28.97,71.03,
Montenegro,MNE,8/30/2021,29.05,70.95,
Montenegro,MNE,8/31/2021,29.27,70.73,
Montenegro,MNE,9/1/2021,29.45,70.55,
Montenegro,MNE,9/2/2021,29.66,70.34,
Montenegro,MNE,9/3/2021,29.86,70.14,
Montenegro,MNE,9/4/2021,30.05,69.95,
Montenegro,MNE,9/5/2021,30.12,69.88,
Montenegro,MNE,9/6/2021,30.19,69.81,
Montenegro,MNE,9/7/2021,30.36,69.64,
Montenegro,MNE,9/8/2021,30.51,69.49,
Montenegro,MNE,9/9/2021,30.7,69.3,
Montenegro,MNE,9/10/2021,30.94,69.06,
Montenegro,MNE,9/11/2021,31.16,68.84,
Montenegro,MNE,9/12/2021,31.26,68.74,
Montenegro,MNE,9/13/2021,31.31,68.69,
Montenegro,MNE,9/14/2021,31.52,68.48,
Montenegro,MNE,9/15/2021,31.69,68.31,
Montenegro,MNE,9/16/2021,31.88,68.12,
Montenegro,MNE,9/17/2021,32.29,67.71,
Montenegro,MNE,9/19/2021,32.38,67.62,
Montenegro,MNE,9/20/2021,32.43,67.57,
Montenegro,MNE,9/21/2021,32.59,67.41,
Montenegro,MNE,9/22/2021,32.87,67.13,
Montenegro,MNE,9/24/2021,33.03,66.97,
Montenegro,MNE,9/25/2021,33.22,66.78,
Montenegro,MNE,9/26/2021,33.28,66.72,
Montenegro,MNE,9/27/2021,33.3,66.7,
Montenegro,MNE,9/28/2021,33.45,66.55,
Montenegro,MNE,9/29/2021,33.57,66.43,
Montenegro,MNE,9/30/2021,33.72,66.28,
Montenegro,MNE,10/1/2021,33.9,66.1,
Montenegro,MNE,10/2/2021,34.14,65.86,
Montenegro,MNE,10/3/2021,34.25,65.75,
Montenegro,MNE,10/4/2021,34.31,65.69,
Montenegro,MNE,10/5/2021,34.54,65.46,
Montenegro,MNE,10/7/2021,34.99,65.01,
Montenegro,MNE,10/8/2021,35.23,64.77,
Montenegro,MNE,10/9/2021,35.44,64.56,
Montenegro,MNE,10/10/2021,35.51,64.49,
Montenegro,MNE,10/11/2021,35.8,64.2,
Montenegro,MNE,10/13/2021,35.99,64.01,
Montenegro,MNE,10/14/2021,36.17,63.83,
Montenegro,MNE,10/15/2021,36.38,63.62,
Montenegro,MNE,10/16/2021,36.75,63.25,
Montenegro,MNE,10/18/2021,36.84,63.16,
Montenegro,MNE,10/19/2021,37.13,62.87,
Montenegro,MNE,10/20/2021,37.37,62.63,
Montenegro,MNE,10/21/2021,37.56,62.44,
Montenegro,MNE,10/22/2021,37.75,62.25,
Montenegro,MNE,10/23/2021,37.93,62.07,
Montenegro,MNE,10/24/2021,38,62,
Montenegro,MNE,10/25/2021,38.05,61.95,
Montenegro,MNE,10/26/2021,38.21,61.79,
Montenegro,MNE,10/27/2021,38.34,61.66,
Montenegro,MNE,10/28/2021,38.45,61.55,
Montenegro,MNE,10/29/2021,38.59,61.41,
Montenegro,MNE,10/30/2021,38.7,61.3,
Montenegro,MNE,10/31/2021,38.74,61.26,
Montenegro,MNE,11/1/2021,38.76,61.24,
Montenegro,MNE,11/2/2021,38.85,61.15,
Montenegro,MNE,11/3/2021,38.92,61.08,
Montenegro,MNE,11/4/2021,39.09,60.91,
Montenegro,MNE,11/6/2021,39.17,60.83,
Montenegro,MNE,11/7/2021,39.2,60.8,
Montenegro,MNE,11/8/2021,39.23,60.77,
Montenegro,MNE,11/9/2021,39.31,60.69,
Montenegro,MNE,11/10/2021,39.38,60.62,
Montenegro,MNE,11/11/2021,39.45,60.55,
Montenegro,MNE,11/12/2021,39.54,60.46,
Montenegro,MNE,11/13/2021,39.62,60.38,
Montenegro,MNE,11/14/2021,39.66,60.34,
Montenegro,MNE,11/15/2021,39.67,60.33,
Montenegro,MNE,11/16/2021,39.75,60.25,
Montenegro,MNE,11/18/2021,39.88,60.12,
Montenegro,MNE,11/20/2021,40.02,59.98,
Montenegro,MNE,11/22/2021,40.15,59.85,
Montenegro,MNE,11/24/2021,40.21,59.79,
Montenegro,MNE,11/25/2021,40.21,59.79,
Montenegro,MNE,11/26/2021,40.35,59.65,
Montenegro,MNE,11/27/2021,40.45,59.55,
Montenegro,MNE,11/28/2021,40.54,59.46,
Montenegro,MNE,11/29/2021,40.59,59.41,
Montenegro,MNE,11/30/2021,40.73,59.27,
Montenegro,MNE,12/1/2021,40.85,59.15,
Montenegro,MNE,12/2/2021,40.97,59.03,
Montenegro,MNE,12/3/2021,41.08,58.92,
Montenegro,MNE,12/4/2021,41.22,58.78,
Montenegro,MNE,12/5/2021,41.31,58.69,
Montenegro,MNE,12/6/2021,41.36,58.64,
Montenegro,MNE,12/7/2021,41.51,58.49,
Montenegro,MNE,12/8/2021,41.62,58.38,
Montenegro,MNE,12/9/2021,41.73,58.27,
Montenegro,MNE,12/10/2021,41.84,58.16,
Montenegro,MNE,12/11/2021,41.94,58.06,
Montenegro,MNE,12/12/2021,42,58,
Montenegro,MNE,12/13/2021,42.03,57.97,
Montenegro,MNE,12/14/2021,42.13,57.87,
Montenegro,MNE,12/15/2021,42.21,57.79,
Montenegro,MNE,12/16/2021,42.3,57.7,
Montenegro,MNE,12/17/2021,42.4,57.6,
Montenegro,MNE,12/18/2021,42.49,57.51,
Montenegro,MNE,12/19/2021,42.57,57.43,
Montenegro,MNE,12/20/2021,42.59,57.41,
Montenegro,MNE,12/21/2021,42.69,57.31,
Montenegro,MNE,12/22/2021,42.79,57.21,
Montenegro,MNE,12/23/2021,42.88,57.12,
Montenegro,MNE,12/24/2021,42.96,57.04,
Montenegro,MNE,12/25/2021,43.06,56.94,
Montenegro,MNE,12/26/2021,43.12,56.88,
Montenegro,MNE,12/28/2021,43.22,56.78,
Montenegro,MNE,12/29/2021,43.3,56.7,
Montserrat,MSR,3/10/2021,0.8,99.2,
Montserrat,MSR,3/17/2021,3.89,96.11,
Montserrat,MSR,3/31/2021,5.54,94.46,
Montserrat,MSR,4/14/2021,9.38,90.62,
Montserrat,MSR,4/21/2021,12.37,87.63,
Montserrat,MSR,5/21/2021,21.8,78.2,
Montserrat,MSR,5/28/2021,23.37,76.63,
Montserrat,MSR,6/11/2021,23.99,76.01,
Montserrat,MSR,6/18/2021,24.21,75.79,
Montserrat,MSR,6/25/2021,24.67,75.33,
Montserrat,MSR,7/2/2021,24.75,75.25,
Montserrat,MSR,7/9/2021,25.3,74.7,
Montserrat,MSR,7/16/2021,25.6,74.4,
Montserrat,MSR,7/23/2021,25.92,74.08,
Montserrat,MSR,7/30/2021,26.84,73.16,
Montserrat,MSR,8/6/2021,27.46,72.54,
Montserrat,MSR,9/3/2021,27.52,72.48,
Montserrat,MSR,9/10/2021,27.58,72.42,
Montserrat,MSR,9/17/2021,27.79,72.21,
Montserrat,MSR,9/24/2021,27.87,72.13,
Montserrat,MSR,10/8/2021,28.29,71.71,
Montserrat,MSR,11/12/2021,28.45,71.55,
Montserrat,MSR,12/23/2021,29.55,70.45,
Morocco,MAR,2/19/2021,0.01,99.99,
Morocco,MAR,2/20/2021,0.04,99.96,
Morocco,MAR,2/22/2021,0.06,99.94,
Morocco,MAR,2/23/2021,0.08,99.92,
Morocco,MAR,2/24/2021,0.1,99.9,
Morocco,MAR,2/25/2021,0.12,99.88,
Morocco,MAR,2/26/2021,0.26,99.74,
Morocco,MAR,2/27/2021,0.43,99.57,
Morocco,MAR,3/1/2021,0.62,99.38,
Morocco,MAR,3/2/2021,0.79,99.21,
Morocco,MAR,3/3/2021,0.97,99.03,
Morocco,MAR,3/4/2021,1.11,98.89,
Morocco,MAR,3/5/2021,1.34,98.66,
Morocco,MAR,3/6/2021,1.55,98.45,
Morocco,MAR,3/8/2021,1.74,98.26,
Morocco,MAR,3/9/2021,1.92,98.08,
Morocco,MAR,3/10/2021,2.29,97.71,
Morocco,MAR,3/11/2021,2.6,97.4,
Morocco,MAR,3/12/2021,3.28,96.72,
Morocco,MAR,3/13/2021,3.94,96.06,
Morocco,MAR,3/15/2021,4.73,95.27,
Morocco,MAR,3/16/2021,5.25,94.75,
Morocco,MAR,3/17/2021,5.67,94.33,
Morocco,MAR,3/19/2021,6.3,93.7,
Morocco,MAR,3/20/2021,6.49,93.51,
Morocco,MAR,3/22/2021,6.74,93.26,
Morocco,MAR,3/23/2021,6.94,93.06,
Morocco,MAR,3/24/2021,7.62,92.38,
Morocco,MAR,3/25/2021,8.22,91.78,
Morocco,MAR,3/26/2021,8.65,91.35,
Morocco,MAR,3/27/2021,8.92,91.08,
Morocco,MAR,3/29/2021,9.25,90.75,
Morocco,MAR,3/30/2021,9.55,90.45,
Morocco,MAR,3/31/2021,9.84,90.16,
Morocco,MAR,4/1/2021,10.09,89.91,
Morocco,MAR,4/2/2021,10.28,89.72,
Morocco,MAR,4/3/2021,10.42,89.58,
Morocco,MAR,4/5/2021,10.58,89.42,
Morocco,MAR,4/6/2021,10.69,89.31,
Morocco,MAR,4/7/2021,10.81,89.19,
Morocco,MAR,4/8/2021,10.91,89.09,
Morocco,MAR,4/9/2021,10.99,89.01,
Morocco,MAR,4/10/2021,11.07,88.93,
Morocco,MAR,4/11/2021,11.11,88.89,
Morocco,MAR,4/13/2021,11.13,88.87,
Morocco,MAR,4/14/2021,11.16,88.84,
Morocco,MAR,4/15/2021,11.18,88.82,
Morocco,MAR,4/16/2021,11.19,88.81,
Morocco,MAR,4/17/2021,11.21,88.79,
Morocco,MAR,4/19/2021,11.22,88.78,
Morocco,MAR,4/20/2021,11.23,88.77,
Morocco,MAR,4/21/2021,11.26,88.74,
Morocco,MAR,4/22/2021,11.27,88.73,
Morocco,MAR,4/23/2021,11.29,88.71,
Morocco,MAR,4/26/2021,11.3,88.7,
Morocco,MAR,4/27/2021,11.34,88.66,
Morocco,MAR,4/28/2021,11.39,88.61,
Morocco,MAR,4/30/2021,11.41,88.59,
Morocco,MAR,5/1/2021,11.41,88.59,
Morocco,MAR,5/3/2021,11.47,88.53,
Morocco,MAR,5/4/2021,11.59,88.41,
Morocco,MAR,5/5/2021,11.64,88.36,
Morocco,MAR,5/7/2021,11.68,88.32,
Morocco,MAR,5/8/2021,11.76,88.24,
Morocco,MAR,5/10/2021,11.8,88.2,
Morocco,MAR,5/11/2021,11.82,88.18,
Morocco,MAR,5/12/2021,11.89,88.11,
Morocco,MAR,5/14/2021,11.92,88.08,
Morocco,MAR,5/15/2021,12.05,87.95,
Morocco,MAR,5/17/2021,12.16,87.84,
Morocco,MAR,5/18/2021,12.27,87.73,
Morocco,MAR,5/19/2021,12.52,87.48,
Morocco,MAR,5/20/2021,12.71,87.29,
Morocco,MAR,5/21/2021,12.9,87.1,
Morocco,MAR,5/22/2021,12.94,87.06,
Morocco,MAR,5/24/2021,13.05,86.95,
Morocco,MAR,5/25/2021,13.38,86.62,
Morocco,MAR,5/31/2021,14.64,85.36,
Morocco,MAR,6/1/2021,15.11,84.89,
Morocco,MAR,6/2/2021,15.38,84.62,
Morocco,MAR,6/3/2021,15.64,84.36,
Morocco,MAR,6/5/2021,15.8,84.2,
Morocco,MAR,6/7/2021,16.51,83.49,
Morocco,MAR,6/8/2021,17.29,82.71,
Morocco,MAR,6/9/2021,17.91,82.09,
Morocco,MAR,6/10/2021,18.42,81.58,
Morocco,MAR,6/11/2021,18.87,81.13,
Morocco,MAR,6/12/2021,19,81,
Morocco,MAR,6/14/2021,19.61,80.39,
Morocco,MAR,6/15/2021,20.14,79.86,
Morocco,MAR,6/16/2021,20.58,79.42,
Morocco,MAR,6/17/2021,21.13,78.87,
Morocco,MAR,6/18/2021,21.58,78.42,
Morocco,MAR,6/19/2021,21.74,78.26,
Morocco,MAR,6/21/2021,22.63,77.37,
Morocco,MAR,6/23/2021,22.94,77.06,
Morocco,MAR,6/24/2021,23.23,76.77,
Morocco,MAR,6/25/2021,23.55,76.45,
Morocco,MAR,6/26/2021,23.63,76.37,
Morocco,MAR,6/28/2021,23.98,76.02,
Morocco,MAR,6/30/2021,24.41,75.59,
Morocco,MAR,7/1/2021,24.48,75.52,
Morocco,MAR,7/2/2021,24.53,75.47,
Morocco,MAR,7/3/2021,24.53,75.47,
Morocco,MAR,7/4/2021,24.53,75.47,
Morocco,MAR,7/5/2021,24.59,75.41,
Morocco,MAR,7/6/2021,24.62,75.38,
Morocco,MAR,7/7/2021,24.65,75.35,
Morocco,MAR,7/8/2021,24.67,75.33,
Morocco,MAR,7/9/2021,24.69,75.31,
Morocco,MAR,7/10/2021,24.69,75.31,
Morocco,MAR,7/11/2021,24.69,75.31,
Morocco,MAR,7/12/2021,24.93,75.07,
Morocco,MAR,7/13/2021,25.2,74.8,
Morocco,MAR,7/14/2021,25.41,74.59,
Morocco,MAR,7/15/2021,25.73,74.27,
Morocco,MAR,7/17/2021,25.76,74.24,
Morocco,MAR,7/18/2021,25.76,74.24,
Morocco,MAR,7/19/2021,26.07,73.93,
Morocco,MAR,7/22/2021,26.21,73.79,
Morocco,MAR,7/24/2021,26.23,73.77,
Morocco,MAR,7/25/2021,26.24,73.76,
Morocco,MAR,7/26/2021,26.42,73.58,
Morocco,MAR,7/27/2021,26.57,73.43,
Morocco,MAR,7/28/2021,26.82,73.18,
Morocco,MAR,7/29/2021,27.03,72.97,
Morocco,MAR,7/30/2021,27.08,72.92,
Morocco,MAR,7/31/2021,27.11,72.89,
Morocco,MAR,8/1/2021,27.12,72.88,
Morocco,MAR,8/2/2021,27.54,72.46,
Morocco,MAR,8/3/2021,28.32,71.68,
Morocco,MAR,8/5/2021,28.74,71.26,
Morocco,MAR,8/6/2021,29.11,70.89,
Morocco,MAR,8/7/2021,29.18,70.82,
Morocco,MAR,8/8/2021,29.2,70.8,
Morocco,MAR,8/9/2021,29.64,70.36,
Morocco,MAR,8/10/2021,29.76,70.24,
Morocco,MAR,8/11/2021,30.09,69.91,
Morocco,MAR,8/12/2021,30.26,69.74,
Morocco,MAR,8/13/2021,30.44,69.56,
Morocco,MAR,8/14/2021,30.5,69.5,
Morocco,MAR,8/15/2021,30.53,69.47,
Morocco,MAR,8/16/2021,31.17,68.83,
Morocco,MAR,8/17/2021,32.08,67.92,
Morocco,MAR,8/18/2021,33.05,66.95,
Morocco,MAR,8/19/2021,34.01,65.99,
Morocco,MAR,8/20/2021,34.3,65.7,
Morocco,MAR,8/21/2021,34.48,65.52,
Morocco,MAR,8/22/2021,34.57,65.43,
Morocco,MAR,8/23/2021,35.32,64.68,
Morocco,MAR,8/24/2021,36.3,63.7,
Morocco,MAR,8/27/2021,38.22,61.78,
Morocco,MAR,8/28/2021,38.39,61.61,
Morocco,MAR,8/29/2021,39.18,60.82,
Morocco,MAR,8/31/2021,40.22,59.78,
Morocco,MAR,9/1/2021,40.93,59.07,
Morocco,MAR,9/3/2021,41.44,58.56,
Morocco,MAR,9/4/2021,41.58,58.42,
Morocco,MAR,9/5/2021,41.65,58.35,
Morocco,MAR,9/6/2021,42.82,57.18,
Morocco,MAR,9/8/2021,43.12,56.88,
Morocco,MAR,9/9/2021,43.53,56.47,
Morocco,MAR,9/10/2021,43.88,56.12,
Morocco,MAR,9/14/2021,45.19,54.81,
Morocco,MAR,9/19/2021,46.67,53.33,
Morocco,MAR,9/22/2021,48.05,51.95,
Morocco,MAR,9/25/2021,49.16,50.84,
Morocco,MAR,9/28/2021,50.32,49.68,
Morocco,MAR,10/2/2021,51.54,48.46,
Morocco,MAR,10/9/2021,53.82,46.18,
Morocco,MAR,10/13/2021,55.13,44.87,
Morocco,MAR,10/17/2021,56.03,43.97,
Morocco,MAR,10/19/2021,56.54,43.46,
Morocco,MAR,10/24/2021,57.44,42.56,
Morocco,MAR,10/26/2021,58.47,41.53,
Morocco,MAR,10/31/2021,59.02,40.98,
Morocco,MAR,11/2/2021,59.3,40.7,
Morocco,MAR,11/6/2021,59.59,40.41,
Morocco,MAR,11/14/2021,60.23,39.77,
Morocco,MAR,11/17/2021,60.48,39.52,
Morocco,MAR,11/21/2021,60.59,39.41,
Morocco,MAR,11/24/2021,60.76,39.24,
Morocco,MAR,11/28/2021,60.87,39.13,
Morocco,MAR,11/29/2021,60.96,39.04,
Morocco,MAR,12/4/2021,61.06,38.94,
Morocco,MAR,12/8/2021,61.17,38.83,
Morocco,MAR,12/12/2021,61.25,38.75,
Morocco,MAR,12/14/2021,61.31,38.69,
Morocco,MAR,12/19/2021,61.4,38.6,
Morocco,MAR,12/22/2021,61.49,38.51,
Morocco,MAR,12/27/2021,61.57,38.43,
Mozambique,MOZ,5/12/2021,0.18,99.82,
Mozambique,MOZ,5/18/2021,0.23,99.77,
Mozambique,MOZ,5/31/2021,0.23,99.77,
Mozambique,MOZ,6/10/2021,0.23,99.77,
Mozambique,MOZ,6/24/2021,0.3,99.7,
Mozambique,MOZ,7/5/2021,0.48,99.52,
Mozambique,MOZ,7/19/2021,0.93,99.07,
Mozambique,MOZ,7/24/2021,0.93,99.07,
Mozambique,MOZ,7/26/2021,0.99,99.01,
Mozambique,MOZ,8/3/2021,1,99,
Mozambique,MOZ,8/9/2021,1.49,98.51,
Mozambique,MOZ,8/16/2021,1.78,98.22,
